time_ms,acc,accR,gyro,gyroR,roll,pitch,yaw,pressure,dp_hpa,state,event
29470,9.73,0.10,65.48,85.42,-10.1,-62.3,-176.9,1009.32,-0.040,0,0
29515,9.73,0.07,253.54,235.38,-10.6,-62.2,-176.5,1009.38,0.060,0,0
29560,9.77,0.06,382.58,364.41,-11.4,-60.4,-176.7,1009.32,-0.060,0,0
29606,9.75,0.06,1194.62,1176.46,-11.9,-55.3,-175.9,1009.37,0.050,0,0
29651,9.46,0.32,1823.70,1805.54,-11.1,-59.3,-175.4,1009.47,0.100,0,0
29697,9.26,0.51,1416.66,1789.77,-8.2,-66.3,-174.9,1009.37,-0.100,0,0
29742,9.33,0.51,918.35,1786.80,-2.1,-78.3,-174.5,1009.35,-0.020,0,0
29787,9.76,0.51,525.59,1758.23,3.2,-86.8,-174.3,1009.36,0.010,0,0
29832,9.95,0.69,335.67,1758.23,6.5,-81.9,-174.2,1009.36,0.000,0,0
29876,9.88,0.69,58.49,1765.21,7.8,-79.7,-174.1,1009.39,0.030,0,0
29921,9.76,0.69,387.01,1765.21,5.9,-80.9,-174.4,1009.33,-0.060,0,0
29966,9.80,0.69,335.74,1765.21,5.0,-83.1,-174.2,1009.37,0.040,0,0
30011,10.26,1.00,161.17,1765.21,3.1,-85.7,-174.2,1009.43,0.060,0,0
30056,10.58,1.32,174.35,1765.21,2.0,-88.0,-174.1,1009.40,-0.030,0,0
30101,10.83,1.57,214.08,1358.17,1.2,-87.6,-174.3,1009.21,-0.190,0,0
30147,11.09,1.77,433.99,859.85,0.3,-89.1,-174.3,1009.37,0.160,0,0
30192,10.78,1.34,715.93,657.44,1.3,-88.2,-174.2,1009.41,0.040,0,0
30237,9.88,1.34,495.92,657.44,0.8,-89.0,-174.1,1009.33,-0.080,0,0
30282,8.43,2.66,847.34,788.85,1.3,-88.2,-174.1,1009.37,0.040,0,0
30326,8.07,3.03,556.59,686.17,-1.8,-85.1,-174.1,1009.37,0.000,0,0
30371,8.51,3.03,402.05,686.17,-5.2,-81.3,-173.8,1009.31,-0.060,0,0
30415,9.45,3.03,327.34,686.17,-7.3,-80.9,-173.7,1009.32,0.010,0,0
30460,10.88,3.03,95.87,751.47,-9.0,-79.6,-173.8,1009.36,0.040,0,0
30505,11.06,3.03,76.49,770.85,-8.0,-81.8,-173.7,1009.41,0.050,0,0
30550,10.69,3.03,233.18,770.85,-7.8,-82.1,-173.9,1009.33,-0.080,0,0
30595,10.25,2.99,234.29,770.85,-6.7,-83.0,-173.8,1009.37,0.040,0,0
30640,9.93,2.99,74.93,772.41,-6.0,-83.2,-174.0,1009.37,0.000,0,0
30684,9.80,2.99,118.18,772.41,-6.1,-83.1,-174.0,1009.35,-0.020,0,0
30729,9.73,2.99,95.99,481.66,-6.6,-82.4,-174.0,1009.36,0.010,0,0
30774,9.91,2.55,108.54,327.11,-6.2,-83.0,-174.1,1009.33,-0.030,0,0
30819,9.84,1.61,85.46,252.41,-5.9,-82.9,-174.1,1009.38,0.050,0,0
30864,9.80,1.33,27.06,207.23,-5.9,-82.6,-174.0,1009.38,0.000,0,0
30908,9.75,1.33,65.03,207.23,-5.6,-82.7,-173.9,1009.41,0.030,0,0
30952,9.63,1.06,41.22,207.23,-6.3,-81.9,-174.0,1009.34,-0.070,0,0
30997,9.59,0.65,177.50,207.23,-5.6,-82.2,-174.0,1009.19,-0.150,0,0
31042,9.24,0.69,301.31,274.25,-6.2,-79.3,-173.8,1009.33,0.140,0,0
31087,8.11,1.80,1913.74,1886.68,-10.0,-63.3,-172.3,1009.39,0.060,1,0
31132,3.13,6.78,6813.07,6786.01,-29.2,-39.2,-170.8,1009.35,-0.040,2,0
31177,3.11,6.80,7811.80,7784.74,-20.5,12.9,-168.2,1009.40,0.050,2,0
31222,8.41,6.72,3317.09,7784.74,-1.3,11.2,-166.9,1009.39,-0.010,2,0
33327,15.31,12.20,1574.38,7784.74,3.0,9.0,-166.3,1009.49,0.100,0,2
33372,13.97,12.20,394.64,7770.58,-1.9,-9.9,-172.1,1009.39,-0.100,0,0
33417,10.45,12.20,722.96,7770.58,-9.7,-26.7,-172.4,1009.39,0.000,0,0
33463,7.81,12.20,1122.33,7634.31,-26.1,-46.2,-172.4,1009.45,0.060,0,0
33509,8.35,12.20,2012.60,7510.49,-25.2,-64.1,-173.1,1009.37,-0.080,0,0
33555,7.83,12.20,1480.31,7417.16,-19.8,-69.1,-173.2,1009.39,0.020,0,0
33601,8.22,12.20,1187.96,7417.16,-13.2,-76.2,-173.3,1009.33,-0.060,0,0
33647,9.11,12.20,726.87,7417.16,-13.2,-76.7,-173.4,1009.46,0.130,0,0
33693,10.34,7.51,860.64,2922.45,-15.0,-74.8,-173.8,1009.42,-0.040,0,0
33738,11.12,7.51,546.33,1617.96,-9.7,-79.3,-174.0,1009.37,-0.050,0,0
33783,11.39,6.16,445.32,1617.96,-9.5,-79.6,-174.3,1009.30,-0.070,0,0
33829,10.79,3.58,625.07,1567.28,-4.3,-84.1,-174.4,1009.42,0.120,0,0
33874,10.24,3.58,368.13,1644.47,-2.4,-87.6,-174.5,1009.34,-0.080,0,0
33920,10.17,3.56,185.68,1826.93,-3.1,-86.5,-174.6,1009.37,0.030,0,0
33965,9.65,3.56,102.72,1377.59,-2.0,-85.2,-174.5,1009.35,-0.020,0,0
34010,9.53,3.16,300.83,1085.24,-0.6,-85.1,-174.7,1009.33,-0.020,0,0
34055,9.73,2.27,329.10,757.92,-0.5,-86.8,-174.7,1009.42,0.090,0,0
34100,9.48,1.91,331.25,757.92,0.4,-87.2,-174.3,1009.36,-0.060,0,0
34144,9.52,1.91,370.74,522.35,1.2,-88.2,-174.1,1009.32,-0.040,0,0
34189,9.74,1.91,380.25,522.35,0.9,-89.1,-174.0,1009.40,0.080,0,0
34234,9.40,1.39,527.62,522.35,-0.8,-89.1,-173.9,1009.43,0.030,0,0
34279,9.33,0.91,649.65,546.93,-3.9,-85.9,-173.4,1009.35,-0.080,0,0
34324,9.57,0.84,634.20,546.93,-6.4,-83.0,-173.4,1009.28,-0.070,0,0
34369,9.81,0.47,411.35,546.93,-7.6,-81.2,-173.1,1009.30,0.020,0,0
34413,10.22,0.89,104.36,545.29,-6.9,-80.7,-173.2,1009.31,0.010,0,0
34459,10.48,1.14,131.90,545.29,-5.2,-80.4,-173.2,1009.37,0.060,0,0
34504,10.22,1.14,267.05,545.29,-3.8,-80.2,-173.4,1009.31,-0.060,0,0
34549,10.05,1.14,213.46,545.29,-3.0,-80.3,-173.4,1009.39,0.080,0,0
34594,9.81,1.14,256.85,545.29,-3.3,-80.8,-173.5,1009.30,-0.090,0,0
34639,9.59,1.14,143.35,545.29,-3.5,-81.8,-173.6,1009.48,0.180,0,0
34683,9.65,1.14,37.90,611.75,-4.3,-82.0,-173.6,1009.31,-0.170,0,0
34728,9.51,0.96,84.99,596.30,-4.8,-82.3,-173.7,1009.38,0.070,0,0
34773,9.69,0.96,67.56,373.44,-4.5,-82.5,-173.6,1009.37,-0.010,0,0
34818,9.84,0.96,65.69,229.15,-4.6,-82.2,-173.5,1009.37,0.000,0,0
34862,9.80,0.96,46.95,229.15,-4.4,-82.5,-173.6,1009.46,0.090,0,0
34907,9.82,0.71,51.03,229.15,-4.3,-82.5,-173.5,1009.27,-0.190,0,0
34952,9.75,0.54,23.93,232.92,-4.3,-82.5,-173.4,1009.31,0.040,0,0
34996,9.74,0.33,50.12,232.92,-4.1,-82.9,-173.6,1009.42,0.110,0,0
35041,9.78,0.33,40.69,119.42,-4.3,-83.0,-173.5,1009.30,-0.120,0,0
35086,9.76,0.33,34.18,61.06,-4.6,-83.0,-173.5,1009.43,0.130,0,0
35130,9.77,0.33,22.55,62.44,-4.3,-83.2,-173.6,1009.31,-0.120,0,0
35175,9.78,0.16,28.46,45.00,-4.3,-83.0,-173.5,1009.45,0.140,0,0
35219,9.76,0.10,32.30,43.13,-4.0,-83.1,-173.7,1009.40,-0.050,0,0
35264,9.83,0.10,44.93,28.48,-3.9,-83.0,-173.5,1009.49,0.090,0,0
35308,9.82,0.10,79.66,57.11,-4.3,-83.0,-173.5,1009.36,-0.130,0,0
35353,9.79,0.10,39.56,57.11,-4.8,-83.0,-173.4,1009.41,0.050,0,0
35397,9.84,0.10,38.59,57.11,-4.8,-83.1,-173.5,1009.34,-0.070,0,0
35441,9.75,0.09,35.58,57.11,-4.7,-83.3,-173.6,1009.52,0.180,0,0
35486,9.72,0.12,108.30,85.74,-4.5,-83.3,-173.5,1009.37,-0.150,0,0
35531,9.76,0.12,324.56,302.01,-4.3,-83.1,-173.3,1009.45,0.080,0,0
35576,9.54,0.30,688.49,660.03,-5.0,-81.3,-173.0,1009.40,-0.050,0,0
35620,8.67,1.17,2668.71,2636.41,-5.5,-80.3,-171.5,1009.36,-0.040,1,0
35666,5.00,4.84,4815.44,4779.86,-14.2,-74.5,-170.4,1009.36,0.000,1,0
35710,3.58,6.26,5938.43,5902.85,-25.1,-19.2,-168.7,1009.28,-0.080,2,0
35756,7.58,6.26,4687.83,5902.85,-3.0,-10.7,-166.8,1009.44,0.160,2,0
35801,11.23,7.65,2906.15,5902.85,-0.6,0.6,-166.1,1009.34,-0.100,2,0
37899,14.79,11.21,618.05,5902.85,1.8,-1.1,-166.2,1009.42,0.080,0,2
37944,12.07,11.21,261.33,5830.13,-3.1,-15.5,-171.7,1009.49,0.070,0,0
37989,7.48,11.21,294.73,5677.10,-23.6,-21.5,-171.7,1009.35,-0.140,0,0
38035,6.96,11.21,881.14,5677.10,-44.5,-40.9,-171.6,1009.32,-0.030,0,0
38081,10.21,11.21,659.49,5677.10,-41.0,-48.0,-171.9,1009.39,0.070,0,0
38127,10.35,11.21,1359.36,5677.10,-38.0,-51.1,-172.3,1009.33,-0.060,0,0
38174,10.09,11.21,1576.03,5677.10,-35.7,-53.5,-173.2,1009.29,-0.040,0,0
38220,9.51,7.83,1629.25,4426.50,-26.7,-62.4,-173.6,1009.38,0.090,0,0
38266,9.46,7.83,1235.60,2644.81,-21.2,-68.0,-173.8,1009.35,-0.030,0,0
38311,9.18,7.83,965.52,1367.92,-12.7,-76.5,-174.5,1009.35,0.000,0,0
38356,9.22,5.11,740.33,1367.92,-6.5,-82.7,-174.6,1009.36,0.010,0,0
38402,9.93,3.39,568.03,1334.53,-5.7,-83.5,-175.1,1009.32,-0.040,0,0
38447,9.87,3.39,408.42,1220.84,0.2,-86.5,-175.0,1009.39,0.070,0,0
38491,9.96,1.17,326.76,1302.49,-0.4,-85.9,-175.0,1009.37,-0.020,0,0
38537,10.00,1.17,329.91,1302.49,-0.4,-85.2,-175.0,1009.41,0.040,0,0
38582,9.76,0.90,411.56,1302.49,1.2,-85.1,-174.9,1009.26,-0.150,0,0
38627,9.78,0.82,365.63,1302.49,0.3,-85.3,-174.8,1009.33,0.070,0,0
38672,9.66,0.82,324.63,910.97,0.5,-84.9,-175.0,1009.33,0.000,0,0
38716,9.94,0.82,224.83,740.69,2.0,-85.1,-175.0,1009.42,0.090,0,0
38761,9.88,0.78,182.44,557.90,1.0,-85.9,-174.8,1009.40,-0.020,0,0
38805,9.69,0.34,157.64,410.38,2.9,-85.1,-175.1,1009.37,-0.030,0,0
38850,9.94,0.34,74.70,336.87,3.6,-85.6,-175.0,1009.47,0.100,0,0
38895,9.75,0.34,24.42,387.14,2.8,-86.4,-175.0,1009.36,-0.110,0,0
38939,9.77,0.34,124.95,387.14,3.2,-86.1,-174.9,1009.27,-0.090,0,0
38984,9.97,0.30,89.43,387.14,2.1,-87.4,-175.0,1009.35,0.080,0,0
39029,9.82,0.30,41.55,341.21,1.5,-87.6,-175.0,1009.38,0.030,0,0
39073,10.06,0.40,51.60,300.21,1.6,-87.8,-174.9,1009.33,-0.050,0,0
39118,9.92,0.37,142.29,200.42,1.3,-87.8,-174.6,1009.35,0.020,0,0
39163,10.07,0.38,113.56,158.02,1.1,-87.7,-175.1,1009.42,0.070,0,0
39208,10.12,0.43,557.43,533.01,1.4,-87.5,-174.9,1009.40,-0.020,0,0
39253,10.73,0.98,1139.35,1114.93,2.9,-86.3,-175.5,1009.32,-0.080,0,0
39299,13.22,3.47,2806.77,2782.35,2.5,-87.5,-176.5,1009.35,0.030,1,0
39344,12.89,3.45,6161.52,6119.98,8.3,-81.7,-177.7,1009.43,0.080,1,0
39390,11.34,3.40,4814.87,6119.98,10.1,-79.2,-177.8,1009.34,-0.090,1,0
39435,8.07,5.16,2823.39,6119.98,7.6,-72.5,-177.7,1009.52,0.180,1,0
39480,4.60,8.62,2546.78,6109.93,9.2,-29.5,-177.3,1009.38,-0.140,2,0
39525,6.07,8.62,1369.78,6047.96,-8.9,17.0,-177.0,1009.40,0.020,2,0
39570,8.46,8.62,803.90,6047.96,-20.2,27.2,-177.1,1009.41,0.010,2,0
41545,9.59,8.62,340.77,5820.75,-22.0,30.3,-177.1,1009.31,-0.100,0,2
41590,9.81,8.62,666.93,5820.75,-28.3,22.1,-176.5,1009.34,0.030,0,0
41635,9.55,8.62,915.30,5820.75,-35.2,5.5,-176.3,1009.30,-0.040,0,0
41680,8.92,8.29,1177.21,5820.75,-33.9,-8.0,-176.2,1009.38,0.080,0,0
41725,8.97,6.74,2237.22,4474.09,-32.5,-20.4,-176.0,1009.29,-0.090,0,0
41770,8.74,5.21,2102.67,2482.62,-32.2,-30.2,-175.7,1009.39,0.100,0,0
41815,8.24,5.21,2231.98,2206.00,-27.5,-39.1,-175.1,1009.40,0.010,0,0
41861,8.00,3.75,2310.50,1969.73,-18.1,-54.5,-174.9,1009.30,-0.100,0,0
41907,9.36,1.81,1880.09,1969.73,-11.1,-70.7,-175.2,1009.37,0.070,0,0
41952,9.97,1.97,308.41,2002.10,-4.3,-79.0,-174.8,1009.37,0.000,0,0
41997,10.77,2.76,558.88,2002.10,-2.1,-84.2,-174.8,1009.36,-0.010,0,0
42042,11.31,3.31,344.53,2002.10,-1.8,-86.2,-175.0,1009.39,0.030,0,0
42087,10.77,3.31,201.21,2109.30,-1.3,-86.3,-174.9,1009.26,-0.130,0,0
42133,10.58,3.31,204.13,2109.30,-0.8,-86.5,-174.8,1009.33,0.070,0,0
42178,10.31,3.31,126.32,2184.19,-0.8,-86.0,-174.6,1009.33,0.000,0,0
42223,9.91,3.31,273.31,2184.19,-1.7,-85.4,-174.7,1009.31,-0.020,0,0
42268,9.94,3.31,180.63,2184.19,1.4,-86.3,-174.6,1009.31,0.000,0,0
42313,9.55,1.96,209.17,1753.77,1.1,-86.9,-174.6,1009.41,0.100,0,0
42357,9.84,1.76,114.12,444.76,1.7,-87.6,-174.6,1009.34,-0.070,0,0
42402,9.79,1.76,76.65,482.23,1.9,-87.7,-174.6,1009.27,-0.070,0,0
42447,9.91,1.76,133.18,267.88,-0.3,-89.1,-174.5,1009.32,0.050,0,0
42492,9.86,1.22,211.21,196.66,1.4,-88.1,-174.6,1009.45,0.130,0,0
42537,9.61,1.03,256.04,196.66,0.8,-88.1,-174.7,1009.38,-0.070,0,0
42581,9.70,0.76,15.06,258.25,0.7,-88.0,-174.5,1009.43,0.050,0,0
42626,9.50,0.44,64.79,258.25,1.4,-87.3,-174.7,1009.21,-0.220,0,0
42671,9.75,0.44,22.73,240.98,-0.1,-87.9,-174.7,1009.31,0.100,0,0
42715,9.67,0.41,82.94,240.98,-0.3,-87.7,-174.7,1009.41,0.100,0,0
42760,9.43,0.48,76.82,240.98,0.4,-87.2,-174.8,1009.40,-0.010,0,0
42804,9.64,0.48,159.11,240.98,-0.5,-87.4,-174.8,1009.37,-0.030,0,0
42849,9.66,0.48,85.24,240.98,0.5,-88.2,-174.7,1009.40,0.030,0,0
42894,9.72,0.44,163.16,240.98,0.1,-89.0,-174.8,1009.26,-0.140,0,0
42938,9.85,0.42,105.98,240.98,-0.1,-89.4,-174.6,1009.42,0.160,0,0
42983,9.78,0.42,121.58,148.10,0.8,-89.0,-174.8,1009.29,-0.130,0,0
43028,9.88,0.45,17.61,145.55,-0.5,-89.1,-174.7,1009.38,0.090,0,0
43072,10.06,0.63,156.99,145.55,0.0,-89.2,-174.8,1009.37,-0.010,0,0
43117,10.02,0.63,68.17,145.55,0.1,-89.2,-174.6,1009.32,-0.050,0,0
43162,10.02,0.63,103.70,145.55,0.1,-89.4,-174.6,1009.32,0.000,0,0
43206,9.77,0.41,97.45,145.55,1.4,-88.4,-174.7,1009.49,0.170,0,0
43251,9.76,0.40,85.90,145.55,0.7,-88.7,-174.7,1009.37,-0.120,0,0
43295,9.67,0.39,57.70,145.55,1.3,-87.8,-174.7,1009.41,0.040,0,0
43340,9.19,0.86,77.46,139.38,3.7,-85.4,-174.7,1009.39,-0.020,0,0
43385,9.19,0.87,132.11,139.38,3.4,-85.6,-174.8,1009.32,-0.070,0,0
43429,9.52,0.87,224.93,207.32,2.3,-86.7,-174.6,1009.38,0.060,0,0
43474,10.09,0.89,172.54,167.23,-2.1,-87.4,-174.9,1009.37,-0.010,0,0
43520,10.18,0.99,164.03,167.23,-2.2,-87.4,-174.7,1009.40,0.030,0,0
43565,9.91,0.99,60.80,167.23,-1.0,-88.0,-174.6,1009.43,0.030,0,0
43609,9.41,0.99,157.12,167.23,-0.4,-87.6,-174.6,1009.31,-0.120,0,0
43654,9.40,0.99,149.25,167.23,1.6,-87.2,-174.7,1009.38,0.070,0,0
43698,9.86,0.99,30.23,194.70,-1.5,-87.8,-174.6,1009.40,0.020,0,0
43743,10.03,0.99,150.93,194.70,-3.2,-86.5,-174.7,1009.46,0.060,0,0
43788,10.07,0.99,141.76,194.70,-1.8,-87.8,-174.8,1009.42,-0.040,0,0
43833,9.76,0.78,48.87,194.70,0.3,-88.9,-174.7,1009.39,-0.030,0,0
43878,9.62,0.78,75.91,142.30,1.1,-88.5,-174.7,1009.43,0.040,0,0
43923,9.81,0.78,137.78,133.80,0.8,-89.0,-174.5,1009.48,0.050,0,0
43968,9.71,0.67,170.23,140.00,1.8,-88.1,-174.6,1009.43,-0.050,0,0
44012,9.66,0.67,71.71,140.00,2.2,-87.8,-174.8,1009.40,-0.030,0,0
44057,9.67,0.67,93.72,140.00,2.6,-87.3,-174.5,1009.34,-0.060,0,0
44102,9.68,0.46,119.69,140.00,3.4,-86.5,-174.6,1009.36,0.020,0,0
44147,9.78,0.46,79.71,121.36,1.6,-88.3,-174.7,1009.38,0.020,0,0
44191,9.71,0.46,127.32,121.36,0.8,-88.9,-174.7,1009.36,-0.020,0,0
44236,9.76,0.19,167.71,121.36,0.4,-89.5,-174.6,1009.42,0.060,0,0
44280,10.05,0.43,273.55,201.84,0.1,-89.7,-174.6,1009.47,0.050,0,0
44325,9.94,0.38,297.97,226.26,0.5,-89.5,-174.6,1009.36,-0.110,0,0
44370,10.01,0.38,30.32,267.65,-0.4,-89.5,-174.6,1009.35,-0.010,0,0
44415,10.08,0.42,180.09,267.65,-0.5,-89.5,-174.5,1009.48,0.130,0,0
44460,9.80,0.41,62.63,267.65,-1.1,-88.7,-174.4,1009.34,-0.140,0,0
44505,9.97,0.40,159.09,267.65,-1.9,-88.0,-174.4,1009.34,0.000,0,0
44549,9.99,0.37,55.72,267.65,-1.5,-88.3,-174.5,1009.35,0.010,0,0
44594,9.86,0.37,91.55,267.65,-1.2,-88.4,-174.5,1009.28,-0.070,0,0
44638,9.68,0.40,133.53,267.65,0.0,-89.1,-174.6,1009.48,0.200,0,0
44682,9.49,0.60,95.19,267.65,-0.1,-89.2,-174.6,1009.33,-0.150,0,0
44727,9.60,0.60,121.99,267.65,-0.1,-88.8,-174.4,1009.33,0.000,0,0
44771,9.62,0.60,100.24,149.76,-0.9,-88.6,-174.5,1009.33,0.000,0,0
44815,9.88,0.60,74.17,124.36,-2.6,-87.2,-174.4,1009.38,0.050,0,0
44860,10.14,0.65,86.44,103.37,-1.8,-87.6,-174.4,1009.31,-0.070,0,0
44905,9.89,0.65,107.58,103.37,-2.4,-86.5,-174.5,1009.33,0.020,0,0
44950,9.90,0.65,159.43,103.71,-2.8,-85.9,-174.6,1009.26,-0.070,0,0
44995,9.32,0.82,355.21,281.04,4.5,-84.7,-174.5,1009.38,0.120,0,0
45040,9.28,0.86,78.75,281.04,2.8,-86.6,-174.6,1009.33,-0.050,0,0
45084,9.46,0.86,399.63,325.46,2.6,-86.9,-174.5,1009.38,0.050,0,0
45129,9.49,0.86,62.28,337.35,2.4,-87.0,-174.6,1009.42,0.040,0,0
45174,10.00,0.86,48.44,351.18,-4.5,-85.3,-174.5,1009.38,-0.040,0,0
45219,9.82,0.86,56.94,351.18,-2.4,-87.0,-174.7,1009.40,0.020,0,0
45263,9.74,0.86,72.08,351.18,-2.6,-86.9,-174.5,1009.45,0.050,0,0
45308,9.67,0.72,135.35,351.18,-2.9,-86.6,-174.5,1009.30,-0.150,0,0
45353,9.61,0.72,113.67,351.18,-3.0,-85.9,-174.5,1009.36,0.060,0,0
45398,9.69,0.72,124.40,351.18,-3.9,-85.3,-174.7,1009.29,-0.070,0,0
45443,9.77,0.72,90.75,351.18,-2.6,-86.8,-174.5,1009.40,0.110,0,0
45488,9.88,0.54,145.96,351.18,-1.5,-88.3,-174.5,1009.37,-0.030,0,0
45532,10.00,0.51,115.14,97.51,-1.2,-88.8,-174.5,1009.37,0.000,0,0
45577,9.92,0.39,191.48,143.04,-0.9,-88.8,-174.3,1009.34,-0.030,0,0
45622,9.90,0.39,207.85,150.91,-2.4,-87.2,-174.4,1009.38,0.040,0,0
45666,9.84,0.39,50.17,157.68,-3.0,-86.4,-174.3,1009.34,-0.040,0,0
45711,9.78,0.39,23.46,184.38,-3.9,-85.8,-174.4,1009.36,0.020,0,0
45756,9.70,0.39,221.15,197.69,-2.7,-87.0,-174.3,1009.32,-0.040,0,0
45801,9.40,0.60,457.78,434.31,5.1,-84.9,-174.5,1009.36,0.040,0,0
45845,9.42,0.60,123.95,434.31,0.8,-88.7,-174.3,1009.37,0.010,0,0
45890,9.44,0.60,1029.55,1006.09,1.5,-88.5,-174.3,1009.36,-0.010,0,0
45935,9.62,0.60,402.02,1006.09,1.8,-88.2,-174.1,1009.40,0.040,0,0
45980,9.81,0.52,416.40,1006.09,-5.0,-85.0,-174.3,1009.51,0.110,0,0
46025,9.64,0.50,218.15,1006.09,-0.2,-89.4,-174.3,1009.40,-0.110,0,0
46070,9.85,0.45,48.68,1006.09,0.1,-89.0,-174.4,1009.23,-0.170,0,0
46115,9.86,0.47,49.40,1006.09,-0.5,-88.3,-174.4,1009.22,-0.010,0,0
46159,10.06,0.66,139.30,980.87,-0.7,-88.0,-174.3,1009.29,0.070,0,0
46204,9.89,0.66,65.17,980.87,1.1,-87.9,-174.3,1009.30,0.010,0,0
46249,9.64,0.64,235.90,980.87,2.4,-87.0,-174.3,1009.32,0.020,0,0
46294,9.53,0.62,180.90,980.87,1.9,-87.9,-174.4,1009.42,0.100,0,0
46338,9.29,0.77,188.30,367.72,2.9,-87.1,-174.2,1009.41,-0.010,0,0
46383,9.57,0.77,194.27,367.72,0.1,-89.6,-174.1,1009.34,-0.070,0,0
46428,9.77,0.77,105.42,187.22,-2.3,-87.6,-174.2,1009.38,0.040,0,0
46472,9.94,0.77,103.72,187.22,-3.8,-86.0,-174.2,1009.31,-0.070,0,0
46517,10.21,0.92,47.11,188.79,-5.5,-84.3,-174.0,1009.34,0.030,0,0
46562,10.21,0.92,71.25,188.79,-5.5,-84.2,-174.1,1009.48,0.140,0,0
46607,10.05,0.92,95.97,188.79,-4.6,-85.1,-173.9,1009.30,-0.180,0,0
46652,9.87,0.92,107.42,188.79,-3.2,-86.4,-174.1,1009.37,0.070,0,0
46697,9.76,0.92,117.69,147.16,-1.7,-87.4,-174.1,1009.34,-0.030,0,0
46742,9.72,0.92,78.48,147.16,-0.9,-87.7,-174.1,1009.46,0.120,0,0
46787,9.81,0.65,68.81,147.16,-0.7,-87.4,-174.2,1009.34,-0.120,0,0
46832,9.85,0.49,88.88,70.58,-0.5,-87.3,-174.2,1009.29,-0.050,0,0
46876,9.91,0.49,78.43,70.58,-0.3,-87.1,-174.3,1009.38,0.090,0,0
46921,9.85,0.49,96.78,70.58,-0.5,-87.4,-174.1,1009.33,-0.050,0,0
46965,9.70,0.52,45.96,71.74,-0.5,-88.4,-174.1,1009.36,0.030,0,0
47010,9.66,0.40,41.39,76.30,-1.1,-88.7,-174.3,1009.36,0.000,0,0
47054,9.56,0.35,45.36,76.30,-1.5,-88.5,-174.1,1009.39,0.030,0,0
47098,9.57,0.35,28.69,89.00,-1.5,-88.4,-174.2,1009.31,-0.080,0,0
47143,9.57,0.35,22.90,73.89,-2.0,-88.0,-174.1,1009.40,0.090,0,0
47187,9.67,0.35,72.71,73.89,-2.6,-87.4,-174.2,1009.30,-0.100,0,0
47232,9.94,0.38,52.89,73.89,-3.1,-86.9,-174.3,1009.38,0.080,0,0
47276,9.90,0.38,71.27,73.89,-3.5,-86.5,-174.3,1009.35,-0.030,0,0
47321,9.83,0.38,71.35,73.89,-2.7,-87.2,-174.2,1009.35,0.000,0,0
47365,9.63,0.38,29.82,49.81,-1.1,-88.7,-174.0,1009.32,-0.030,0,0
47410,9.45,0.49,72.54,49.81,-0.7,-88.8,-174.2,1009.40,0.080,0,0
47454,9.67,0.49,69.33,49.81,-0.8,-88.5,-174.1,1009.40,0.000,0,0
47498,9.82,0.49,49.87,49.81,-1.7,-87.7,-174.1,1009.36,-0.040,0,0
47543,10.05,0.60,52.40,49.81,-3.0,-86.4,-174.1,1009.41,0.050,0,0
47587,10.00,0.60,89.13,59.31,-2.8,-86.7,-174.2,1009.39,-0.020,0,0
47632,9.88,0.60,64.02,59.31,-2.3,-87.4,-174.3,1009.34,-0.050,0,0
47677,9.73,0.60,76.41,59.31,-1.7,-88.3,-174.2,1009.35,0.010,0,0
47721,9.56,0.60,48.63,59.31,-1.6,-88.4,-174.1,1009.31,-0.040,0,0
47766,9.58,0.60,85.61,59.31,-2.3,-87.7,-174.2,1009.39,0.080,0,0
47810,9.52,0.60,111.75,63.13,-3.1,-86.9,-174.1,1009.31,-0.080,0,0
47855,9.82,0.53,130.75,82.12,-3.3,-86.3,-174.2,1009.34,0.030,0,0
47899,9.95,0.53,128.42,82.12,-3.2,-85.8,-174.1,1009.39,0.050,0,0
47944,10.01,0.53,101.13,82.12,-2.5,-85.7,-174.1,1009.31,-0.080,0,0
47989,9.37,0.64,718.64,670.01,2.3,-85.9,-174.3,1009.42,0.110,0,0
48033,8.89,1.13,471.50,670.01,3.0,-86.4,-174.1,1009.31,-0.110,0,0
48078,9.67,1.13,212.92,670.01,-0.5,-87.0,-174.1,1009.30,-0.010,0,0
48123,9.62,1.13,701.59,670.01,-0.5,-86.7,-174.0,1009.38,0.080,0,0
48168,10.30,1.42,214.70,633.03,-2.8,-85.3,-174.0,1009.35,-0.030,0,0
48213,10.66,1.78,173.99,617.51,-4.0,-84.4,-174.0,1009.42,0.070,0,0
48258,9.84,1.78,165.32,617.51,-2.1,-86.6,-174.1,1009.37,-0.050,0,0
48303,9.86,1.78,112.48,617.51,-1.6,-88.2,-174.0,1009.32,-0.050,0,0
48348,9.73,1.78,112.89,617.51,-5.0,-85.0,-174.0,1009.34,0.020,0,0
48393,9.74,1.78,80.37,638.27,-5.1,-84.8,-174.1,1009.36,0.020,0,0
48437,9.80,1.78,122.18,621.22,-2.6,-87.1,-174.0,1009.40,0.040,0,0
48482,9.91,1.04,137.04,621.22,-4.2,-85.3,-174.1,1009.45,0.050,0,0
48527,10.13,1.04,106.32,621.22,-3.6,-85.6,-174.0,1009.31,-0.140,0,0
48572,9.94,0.93,43.63,171.07,-3.2,-86.6,-174.1,1009.43,0.120,0,0
48617,9.93,0.93,78.76,130.36,-4.8,-85.2,-174.0,1009.39,-0.040,0,0
